207851
7514	2482	275
7752	2482	275
8872	2482	275
4204	2482	275
5522	2482	275
2634	2482	275
9061	2482	275
7137	2482	275
14446	2482	275
10704	2482	275
7023	2482	275
14023	2482	275
8788	2482	275
5681	2482	275
14989	2482	275
3464	2482	275
11659	2482	275
11587	2482	275
12978	2482	275
7019	2482	275
2810	2482	275
14227	2482	275
17108	2482	275
11638	2482	275
3617	2482	275
13992	2482	275
16180	2482	275
6827	2482	275
7376	2482	275
4333	2482	275
13561	2482	275
9726	2482	275
8549	2332	202
17684	2332	202
17072	2332	202
2332	2898	322
2332	12516	146
2332	17726	56
2332	303	235
2332	9074	235
5809	2332	202
8772	2332	202
17294	2332	202
7731	2332	202
901	2332	202
13316	2332	202
5334	2332	202
7294	2332	202
3034	2332	202
429	2332	202
8386	2332	202
3553	2332	202
7019	2332	202
2810	2332	202
7947	2332	202
10390	2332	202
10967	6382	311
5133	6382	180
6382	0	180
6382	0	56
6382	4589	236
6382	3982	49
6382	8011	181
6382	12326	311
6382	9104	311
6382	1870	311
6382	14597	311
6382	5573	311
6382	14480	311
6382	191	311
6382	3081	311
6382	10967	311
6382	14436	311
6382	13650	311
6382	8322	311
11278	6382	180
191	6382	311
191	6382	299
14597	6382	306
14597	6382	311
5573	6382	306
5573	6382	311
12326	6382	306
12326	6382	311
14480	6382	299
14480	6382	311
9104	6382	306
9104	6382	311
4027	6382	116
3081	6382	311
13650	6382	311
14436	6382	311
8322	6382	311
0	6382	47
1870	6382	311
13905	16308	118
13905	0	56
16308	13905	119
8388	12799	126
8388	16666	126
8388	6971	126
8388	15941	126
8388	15242	281
8388	13001	263
8388	10880	59
8388	12420	303
8388	11973	98
8388	12420	76
8388	11172	77
8388	17030	224
8388	15375	224
8388	3175	224
8388	15797	224
8388	3904	224
8388	8897	224
8388	4589	248
8388	12663	116
8388	16568	116
8388	15242	82
8388	3175	18
8388	15797	18
8388	12420	279
8388	9228	30
8388	15419	30
8388	6392	30
8388	3907	30
8388	15835	30
8388	859	30
8388	12608	30
8388	3759	30
8388	4584	30
8388	15488	30
8388	3640	30
8388	16340	30
8388	14386	30
8388	922	30
8388	13001	43
8388	16568	215
8388	10880	115
8388	1192	224
8388	10439	224
8388	2629	224
8388	7432	18
8388	15037	224
8388	2350	224
8388	2179	224
8388	5466	224
8388	11847	18
5505	15488	76
15699	15488	30
11163	15488	303
11163	15488	76
11163	15488	279
11163	15488	30
16607	15488	303
16607	15488	76
16607	15488	279
6928	15488	358
4597	15488	303
2462	15488	30
16466	15488	355
16466	15488	30
4256	15488	30
3445	15488	30
15488	10985	96
15488	740	265
15488	4589	171
15488	16756	93
15488	5070	229
15488	8436	229
15488	2902	229
15488	13946	229
15488	10880	58
15488	740	267
5076	15488	303
5076	15488	76
9548	15488	30
4403	15488	303
4403	15488	30
447	15488	303
447	15488	30
15488	835	96
12005	4816	57
12005	2898	322
12005	4816	56
13680	15280	76
14101	15280	303
14101	15280	76
2588	15280	279
2588	15280	76
7224	15280	76
7224	15280	30
11482	15280	76
11482	15280	279
2280	15280	30
16445	15280	76
16445	15280	279
15280	835	96
15280	16568	265
15280	10088	224
15280	5618	224
15280	4589	171
15280	7016	93
15280	6643	93
15280	8436	229
15280	13946	229
15280	17193	229
15280	11563	229
15280	7039	229
15280	4755	229
15280	10420	18
15280	10880	58
10764	15280	279
10420	15280	358
8948	15280	225
14629	15280	76
15449	15280	98
2280	8311	126
2280	12535	126
2280	8226	281
2280	10880	59
2280	4413	303
2280	8184	303
2280	5372	303
2280	10043	255
2280	4589	248
2280	8226	82
2280	8184	279
2280	17311	30
2280	10534	30
2280	5372	30
2280	6437	30
2280	1441	30
2280	14333	30
2280	16997	30
2280	15676	30
2280	5090	30
2280	9184	30
2280	8632	30
2280	134	43
2280	16890	115
2280	770	115
2280	1779	115
2280	16641	115
2280	0	115
2280	10880	115
2280	7840	115
2280	10457	115
2280	12590	115
2280	12067	115
2280	926	224
2280	12796	115
2280	19	115
2280	12200	115
2280	5324	115
2280	17530	115
2280	13860	115
2280	3905	115
2280	12954	115
2280	10499	115
2280	12165	115
2280	16077	115
2280	11644	115
2280	8824	115
2280	13469	115
2280	8025	115
2280	9710	115
2280	17668	115
2280	326	115
2280	12584	115
2280	2411	115
2280	15886	115
2280	17726	115
2280	13978	115
2280	2536	115
6065	2280	140
2280	6065	255
2280	6065	256
14404	15941	126
14404	6114	126
14404	17726	59
14404	10880	59
14404	9247	303
14404	7694	303
14404	9577	76
14404	17030	224
14404	3175	224
14404	15797	224
14404	17267	224
14404	11990	224
14404	13303	224
14404	11319	224
14404	5405	224
14404	4589	248
14404	8477	279
14404	9536	279
14404	4022	30
14404	14745	30
14404	8625	30
14404	13106	30
14404	424	30
14404	11876	30
14404	3271	215
14404	12466	224
14404	7997	224
14404	10088	224
14404	10880	115
14404	1192	224
14404	5466	224
14404	5754	224
14404	15751	281
14404	10497	191
14404	10595	224
14404	16036	224
12294	7997	18
3743	7997	224
12471	7997	224
9869	7997	224
9869	7997	18
7233	7997	18
9543	7997	224
7921	7997	224
2623	7997	18
211	7997	18
16926	7997	224
5861	7997	224
5861	7997	18
10046	7997	224
6176	7997	18
15359	7997	224
5783	7997	224
5783	7997	18
5543	7997	224
4524	7997	224
4524	7997	18
11485	7997	224
7183	7997	224
15109	7997	18
14622	7997	224
1440	7997	224
424	7997	18
13125	7997	224
16808	7997	224
8818	7997	224
16788	7997	224
3458	7997	224
17308	7997	224
13613	7997	18
449	7997	18
6336	7997	18
6336	7997	224
4038	7997	224
7997	17726	56
4513	7997	224
14508	7997	224
2627	7997	18
4022	7997	18
12187	7997	224
3913	7997	224
3913	7997	18
16864	7997	224
1363	7997	224
7545	7997	224
13406	7997	224
1784	7997	224
9800	7997	224
9845	7997	224
1042	7997	224
8043	7997	224
17385	7997	224
15452	7997	224
9271	7997	224
10169	7997	224
10132	7997	224
8467	7997	224
14620	7997	224
10575	7997	224
7970	7997	224
8005	7997	224
13944	7997	224
1429	7997	224
14728	7997	224
6641	7997	224
4144	7997	224
3690	7997	224
9323	7997	224
4091	7997	224
9241	7997	224
7254	7997	224
15596	7997	224
16790	7997	224
10759	7997	224
14809	7997	224
15668	7997	224
6302	7997	224
923	7997	224
5964	7997	224
9049	7997	224
17583	7997	224
3926	7997	224
13961	7997	224
15262	7997	224
3672	7997	224
14983	7997	224
434	7997	224
3325	7997	224
15880	7997	224
14584	7997	224
15635	7997	224
15109	7997	224
7233	7997	224
6762	7997	224
10696	7997	224
7193	7997	224
9575	7997	224
16834	7997	224
8033	7997	224
9065	7997	224
7979	7997	224
5033	7997	224
12334	7997	224
3826	7997	224
4046	7997	224
3546	7997	224
16452	7997	224
16473	7997	224
9188	7997	224
16574	7997	224
13537	7997	224
3590	7997	224
6150	7997	224
12241	7997	224
180	7997	224
4382	7997	224
7324	7997	224
10938	7997	224
7446	7997	224
17301	7997	224
2267	7997	224
13309	7997	224
12418	7997	224
3796	7997	224
2219	7997	224
9816	7997	224
15052	7997	224
14668	7997	224
1564	7997	224
8172	7997	224
13378	7997	224
15088	7997	224
4855	7997	224
4367	7997	224
5507	7997	224
10091	7997	224
1519	7997	224
5915	7997	224
2208	7997	224
16542	7997	224
3589	7997	224
6204	7997	224
12839	7997	224
118	7997	224
4625	7997	224
2504	7997	224
12161	7997	224
11895	7997	224
6453	7997	224
12943	7997	224
4678	7997	224
10219	7997	224
7882	7997	224
12117	7997	224
13084	7997	224
5185	7997	224
5914	7997	224
2668	7997	224
604	7997	224
14724	7997	224
7754	7997	224
3083	7997	224
8970	7997	224
6175	7997	224
6218	7997	224
11033	7997	224
13749	7997	224
325	7997	224
2589	7997	224
9103	7997	224
5631	7997	224
3337	7997	224
3355	7997	224
12615	7997	224
10286	7997	224
5913	7997	224
10956	6928	224
7593	6928	224
4737	6928	224
1321	6928	224
11163	6928	224
11163	6928	18
6928	17726	56
6928	14383	358
6928	3269	358
6928	15615	358
6928	7664	358
6928	252	358
6928	449	358
6928	3066	358
6928	900	358
6928	10778	358
6928	11392	358
6928	14221	358
6928	3038	358
6928	197	358
650	6928	224
219	6928	224
7664	6928	18
13125	6928	224
13125	6928	18
16808	6928	224
16015	6928	224
17308	6928	224
449	6928	18
10092	6928	224
14508	6928	224
14508	6928	18
6362	6928	224
3913	6928	224
16864	6928	224
1143	6928	224
6890	6928	224
16473	6928	224
6658	6928	224
12499	6928	224
15433	6928	224
1902	6928	224
3211	6928	224
16435	6928	224
13348	6928	224
5266	6928	224
12215	6928	224
13187	6928	224
12615	6928	224
14584	6928	224
17035	6928	224
17583	6928	224
1784	6928	224
12015	6928	224
463	6928	224
8005	6928	224
2132	6928	224
8194	6928	224
118	6928	224
9575	6928	224
15182	6928	224
16489	6928	224
1689	6928	224
14250	6928	224
17128	6928	224
2921	6928	224
15309	6928	224
1417	6928	224
5914	6928	224
5657	6928	224
689	6928	224
10564	6928	224
5130	6928	224
5740	6928	224
4141	6928	224
1368	6928	224
7022	6928	224
11803	6928	224
10091	6928	224
2295	6928	224
427	6928	224
228	6928	224
4135	6928	224
14125	6928	224
382	6928	224
2364	6928	224
16404	6928	224
1825	6928	224
9282	6928	224
6570	6928	224
10521	6928	224
2267	6928	224
7580	6928	224
8475	6928	224
11024	6928	224
16542	6928	224
15880	6928	224
4264	6928	224
3589	6928	224
9103	6928	224
8033	6928	224
3083	6928	224
5913	6928	224
9065	6928	224
8247	6928	224
16445	6928	224
589	6928	224
10231	6928	224
13749	6928	224
16139	6928	224
16101	6928	224
9049	6928	224
14728	6928	224
17211	6928	224
10169	6928	224
2208	6928	224
1200	6928	224
8446	6928	224
9170	6928	224
3745	6928	224
3672	6928	224
10759	6928	224
2604	6928	224
9860	6928	224
4625	6928	224
10938	6928	224
1143	12822	191
1143	15941	126
1143	15242	281
1143	10880	59
1143	7033	55
1143	9121	98
1143	368	76
1143	9661	77
1143	8897	224
1143	3175	224
1143	2520	224
1143	4589	248
1143	1810	116
1143	14466	116
1143	3175	18
1143	1643	18
1143	368	279
1143	4781	30
1143	15012	30
1143	2973	30
1143	14132	30
1143	14841	30
1143	15846	30
1143	8418	30
1143	9290	30
1143	16567	30
1143	14489	30
1143	9121	30
1143	9661	30
1143	10578	43
1143	1810	215
4781	1143	226
1143	534	224
1143	4032	224
1143	10880	115
1143	17556	191
1143	1192	224
1143	5134	191
1143	6842	18
5324	12498	200
10880	12498	200
12498	4589	236
12498	16936	146
12498	10880	56
9	12498	120
2547	5581	75
2547	5581	311
5324	5581	75
5115	5581	75
5115	5581	311
1582	5581	75
10880	5581	75
12796	5581	75
14317	5581	75
14317	5581	311
2411	5581	75
2119	5581	75
14382	5581	140
14110	5581	118
17552	5581	75
17706	5581	287
19	5581	75
9710	5581	75
11023	5581	28
11023	5581	56
9258	5581	215
15076	5581	58
13078	5581	215
2536	5581	75
17151	5581	75
13529	5581	75
326	5581	75
5581	12796	75
5581	2536	75
5581	5324	75
5581	326	75
5581	11446	75
5581	17552	75
5581	16641	75
5581	13593	75
5581	10087	75
5581	13978	75
5581	10499	75
5581	1582	75
5581	12200	75
5581	13995	75
5581	17151	75
5581	9529	75
5581	13860	75
5581	10457	75
5581	14317	75
5581	5115	75
5581	9710	75
5581	12843	75
5581	3242	75
5581	19	75
5581	2119	75
5581	13529	75
5581	12067	75
5581	13469	75
5581	2547	75
5581	10880	75
5581	2411	75
5581	15892	75
5581	15163	75
5581	1026	75
5581	3110	75
5581	5581	56
5581	16327	200
5581	11760	200
5581	9518	200
5581	17717	49
5581	11023	27
5581	14382	255
5581	2547	311
5581	13593	311
5581	5115	311
5581	14110	119
5581	15969	236
5581	11023	47
5581	5069	47
16633	5581	45
10482	5581	215
3110	5581	75
10087	5581	75
13593	5581	75
13593	5581	311
12941	5581	215
13978	5581	75
13860	5581	75
11446	5581	75
15163	5581	75
5069	5581	180
5069	5581	56
6302	5581	59
13469	5581	75
12067	5581	75
10457	5581	75
10499	5581	75
3242	5581	75
12200	5581	75
13995	5581	75
1026	5581	75
15892	5581	75
12843	5581	75
9529	5581	75
16641	5581	75
16478	5581	215
12113	5581	215
12330	5581	115
17402	5581	115
16	5581	115
16184	5581	115
6319	5581	115
628	5581	115
15707	5581	115
9714	5581	115
12513	5581	115
15841	5581	115
17371	5581	115
10248	5581	115
5581	11760	180
854	5581	115
8005	5581	115
15313	5581	115
10387	5581	115
4040	5581	115
12434	5581	115
8836	5581	115
12336	5581	115
15200	5581	115
5115	5581	99
13135	5581	115
5581	5115	99
14747	5581	115
17096	5581	115
481	5581	115
12450	5581	115
7455	5581	115
8355	5581	115
9393	5581	115
17633	5581	115
9665	5581	115
2333	5581	115
3687	5581	115
271	5581	115
4503	5581	115
8993	5581	115
7272	5581	115
16488	5581	115
16186	5581	115
5581	13289	231
16212	5581	115
5185	5581	115
1481	5581	115
1323	5581	115
2527	5581	115
4728	5581	115
14674	5581	115
904	5581	115
3400	5581	115
9391	5581	115
17495	5581	115
12564	5581	127
5581	3562	231
6979	2780	96
6979	17030	224
6979	4589	171
6979	16675	93
6979	5070	229
6979	8436	229
6979	17193	229
6979	11597	229
6979	10880	58
12673	6979	355
3987	6979	279
3987	6979	30
8199	6979	30
5128	6979	30
1210	6979	279
13751	6979	30
10386	6979	30
10219	6979	30
5660	6979	279
10736	6979	279
6328	6979	76
6328	6979	279
6328	6979	30
15109	6979	30
14367	6979	279
14367	6979	30
1977	6979	30
4658	6979	30
8950	6979	30
5657	6979	279
1323	6979	355
10280	6979	98
13125	6979	98
5348	6979	279
5348	6979	30
1035	6979	30
15055	6979	30
16317	6979	358
8181	6979	30
10869	6979	30
6979	5834	18
10091	2999	30
15841	2999	30
9065	2999	30
13205	2999	30
2999	17285	300
2999	11563	229
2999	7355	229
2999	326	58
2999	17726	58
7761	2999	30
9386	2999	30
10219	2999	30
17061	2999	30
5129	2999	358
43	2999	30
8376	2999	358
14198	2999	30
1579	2999	30
1446	2999	30
8641	2999	30
11056	2999	30
15182	2999	30
2999	15696	18
2999	15801	18
3531	2999	30
16660	590	214
8722	2541	118
2406	2541	119
2541	2406	118
2541	8722	119
2541	10880	56
7118	2541	259
1227	1719	161
1719	8877	352
3078	1719	161
10815	1719	161
7210	1719	161
11121	1719	161
10647	1719	161
8877	1719	109
8877	1719	353
1719	7627	105
1719	12465	105
1719	441	105
1719	16147	105
1719	1227	105
1719	5608	105
1719	3696	105
1719	14081	105
1719	7530	105
16101	8042	224
16101	8042	18
16757	8042	224
16757	8042	18
15087	8042	224
14728	8042	224
14728	8042	18
7580	8042	224
16139	8042	224
16139	8042	18
3211	8042	224
3211	8042	18
16532	8042	18
12473	8042	18
12329	8042	224
6404	8042	224
15168	8042	18
15168	8042	224
12311	8042	224
12311	8042	18
8548	8042	224
8548	8042	18
8042	10880	56
5993	8042	224
12454	8042	224
12454	8042	18
9625	8042	140
2267	8042	224
2267	8042	18
1928	8042	224
3589	8042	224
3589	8042	18
4830	8042	224
4830	8042	18
12418	8042	224
16281	8042	18
16281	8042	224
7418	8042	224
7418	8042	18
12939	8042	224
6295	8042	224
15232	8042	18
15232	8042	224
9357	8042	224
14118	11787	118
14118	12701	119
11787	14118	119
12701	14118	118
15756	14118	18
2272	14118	18
12635	14118	18
102	14118	18
2295	14118	18
12471	14118	18
17136	14118	18
3710	14118	18
5931	14118	18
15764	14118	18
4950	14118	18
8369	14118	18
6184	14118	18
4984	14118	18
15019	14118	18
14584	14118	18
4428	14118	18
12271	14118	18
15935	14118	18
3622	14118	18
13389	14118	18
3602	14118	18
5286	14118	18
16186	15941	126
16186	15751	281
16186	17521	281
16186	5324	59
16186	17726	59
16186	6007	76
16186	13303	224
16186	4589	248
16186	5324	116
16186	17718	217
16186	15751	82
16186	6007	279
16186	13848	30
16186	10190	30
16186	16639	30
16186	6121	30
16186	17718	30
16186	5876	215
16186	12172	224
16186	12796	115
16186	13784	115
16186	12786	114
16186	12590	115
16186	1779	115
16186	15886	115
16186	13469	115
16186	5324	115
16186	12165	115
16186	0	115
16186	14861	115
16186	16077	115
16186	8962	115
16186	2536	115
16186	17063	115
16186	17726	115
16186	2411	115
16186	9710	115
16186	7868	115
16186	11487	115
16186	6866	115
16186	12067	115
16186	770	115
16186	17530	115
16186	12954	115
16186	10457	115
16186	8824	115
16186	10880	115
16186	7840	115
16186	17552	115
16186	8682	115
16186	16316	115
16186	1998	115
16186	6420	115
16186	13978	115
16186	8025	115
16497	1686	81
2896	1686	81
11380	1686	81
3667	1686	251
12488	1686	119
1246	1686	81
11438	1686	81
1686	12488	118
1686	3667	250
16854	1686	81
15655	1686	81
1563	1686	81
3064	1686	81
14027	1686	81
11593	1686	81
9636	1686	81
9243	1686	81
5271	1686	81
4814	1686	81
7537	1686	81
40	1686	81
149	1686	81
14115	1686	81
1589	1686	81
14321	1686	81
4167	1686	81
10751	1686	81
16500	1686	81
7293	1686	81
12529	1686	81
7493	1686	81
17090	1686	81
3303	1686	81
13725	1686	81
8710	1686	81
14459	1686	81
4320	1686	81
11821	17192	30
3175	17192	358
14518	17192	30
15915	17192	30
12919	17192	30
17192	2261	201
17192	1697	96
17192	3175	224
17192	15448	93
17192	11563	229
17192	3175	18
17192	10880	58
17192	2444	267
17192	10497	45
14364	17192	30
17471	17192	30
3428	17192	358
7588	17192	30
9994	17192	30
7970	17192	30
17192	4051	18
10916	17192	30
6166	17192	30
5708	17192	30
13536	17192	30
16902	6971	126
16902	15941	126
16902	16624	281
16902	10880	59
16902	5324	59
16902	17444	303
16902	1296	77
16902	4589	248
16902	2043	116
16902	14488	116
16902	5042	82
16902	9759	30
16902	2344	30
16902	1652	30
16902	7987	30
16902	9428	30
16902	14106	43
16902	10415	215
16902	5042	281
16902	534	224
16902	10880	115
16902	15497	224
16902	9699	224
7882	14106	43
14106	16059	265
14106	5405	224
14106	425	229
14106	13784	58
14728	14106	43
3620	14106	43
16717	14106	358
4836	14106	43
2503	14106	43
3337	14106	43
7089	14106	358
14550	14106	43
14106	17393	18
2871	14106	105
12793	14106	43
7669	10231	226
10231	12799	126
10231	11308	281
10231	17521	281
10231	10880	59
10231	14497	303
10231	7174	98
10231	7174	76
10231	15898	224
10231	8897	224
10231	4589	248
10231	13997	116
10231	740	116
10231	10415	116
10231	11308	82
10231	7669	279
10231	14497	279
10231	14497	30
10231	14386	30
10231	17679	30
10231	10826	30
10231	6285	30
10231	1542	30
10231	558	30
10231	3972	30
10231	10586	30
10231	3585	30
10231	7630	215
10231	740	215
10231	6866	115
10231	1998	115
10231	16417	224
10231	7840	115
10231	13154	115
10231	9710	115
10231	13028	115
10231	12954	115
10231	17726	115
10231	12590	115
10231	4169	18
10231	12796	115
10231	11644	115
10231	17726	112
10231	12916	224
10231	5065	18
10231	2250	224
10231	326	115
10231	17668	115
10231	13978	115
10231	10880	115
10231	8499	224
10231	11487	115
10231	6420	115
10231	16820	224
10231	12584	115
10231	9834	224
10231	9529	115
10231	8962	115
10231	2536	115
10231	13469	115
10231	13860	115
10231	13997	115
10231	8967	115
10231	4032	224
10231	12067	115
10231	16316	115
10231	14861	115
10231	1779	115
10231	16077	115
10231	15886	115
10231	5324	115
10231	8025	115
10231	9579	224
10231	8682	115
10231	17530	115
10231	13529	115
10231	0	115
10231	3110	115
10231	12165	115
10231	99	224
10231	5129	224
10231	10457	115
10231	16641	115
6866	12796	75
6866	16077	75
6866	5324	75
6866	326	75
6866	11691	75
6866	17552	75
6866	17726	75
6866	13469	75
6866	1582	75
6866	6420	75
6866	13995	75
6866	13860	75
6866	7633	75
6866	14317	75
6866	2323	75
6866	642	75
6866	17063	75
6866	13409	75
6866	8967	75
6866	10499	75
6866	10880	75
6866	10087	75
6866	2536	75
6866	7738	75
6866	2547	75
6866	2411	75
6866	13978	75
6866	15163	75
6866	0	75
6866	10491	20
6866	12854	20
6866	6866	56
6866	13952	200
6866	16327	200
6866	7284	200
6866	7495	200
6866	10200	200
6866	11760	200
6866	15485	200
6866	9518	200
6866	11581	62
6866	6036	49
6866	7472	27
6866	13354	236
6866	2393	188
6866	13469	311
6866	4342	119
6866	12503	183
2547	6866	75
16077	6866	75
5324	6866	75
17063	6866	75
7472	6866	28
7472	6866	56
1582	6866	75
13354	6866	56
4342	6866	56
4342	6866	102
6041	6866	56
203	6866	59
1454	6866	56
10880	6866	75
12796	6866	75
14317	6866	75
2411	6866	75
14087	6866	56
11357	6866	56
6620	6866	56
6620	6866	57
349	6866	56
17726	6866	75
17552	6866	75
7633	6866	75
15376	6866	56
2536	6866	75
326	6866	75
13952	6866	140
13952	6866	47
11691	6866	75
5256	6866	56
2493	6866	56
9354	6866	56
10087	6866	75
6420	6866	75
13409	6866	75
12503	6866	56
12430	6866	116
13978	6866	75
13860	6866	75
8967	6866	75
7738	6866	75
15163	6866	75
2323	6866	75
11581	6866	56
4115	6866	56
9497	6866	56
0	6866	75
13469	6866	75
13469	6866	311
10499	6866	75
10836	6866	59
4724	6866	56
13995	6866	75
642	6866	75
9301	6866	56
14779	6866	56
9393	6866	115
15882	6866	115
6968	6866	115
6693	6866	115
7446	6866	115
16680	6866	115
3029	6866	115
11646	6866	115
8836	6866	115
17402	6866	115
6658	6866	115
9704	6866	115
1684	6866	115
8866	6866	115
382	6866	115
17161	6866	115
4344	6866	115
16378	6866	115
4796	6866	115
11352	6866	115
13507	6866	115
9942	6866	115
4817	6866	115
13934	6866	115
9042	6866	115
14496	6866	115
7594	6866	115
7088	6866	115
14125	6866	115
12963	6866	115
1481	6866	115
4598	6866	115
7452	6866	115
15452	6866	115
12434	6866	115
15296	6866	115
1579	6866	115
6866	13952	180
6062	6866	115
2393	6866	257
6866	1582	99
12933	6866	115
13267	6866	115
9397	6866	115
5150	6866	115
8247	6866	115
28	6866	115
14637	6866	115
1538	6866	115
6866	3562	231
7079	6866	115
9665	6866	115
6866	4473	231
1446	6866	115
13360	6866	115
6865	6866	115
17331	6866	115
12513	6866	115
4182	6866	115
15746	6866	115
13406	6866	115
3687	6866	115
836	6866	115
6866	7497	99
4391	6866	115
16424	6866	115
7918	6866	115
945	6866	115
10361	6866	115
7369	6866	115
13502	6866	115
12457	6866	115
7455	6866	115
11921	6866	115
15914	6866	115
10346	6866	115
17144	6866	115
3225	6866	115
10583	6866	115
1039	6866	115
4766	6866	115
14747	6866	115
15262	6866	115
11754	6866	115
3157	6866	115
9972	6866	115
10144	6866	115
8430	6866	115
941	6866	115
16204	6866	115
11886	6866	115
4485	6866	115
10248	6866	115
5010	6866	115
14688	6866	115
9068	6866	115
269	6866	115
238	6866	115
13045	6866	115
13574	6866	115
13607	6866	115
4141	6866	115
13950	6866	115
15980	6866	115
11012	6866	115
16	6866	115
15257	6866	115
13156	6866	115
4283	6866	115
12606	6866	115
7909	6866	115
15802	6866	115
10753	6866	115
15300	6866	115
2039	6866	115
9241	6866	115
5327	6866	115
7466	6866	115
2553	6866	115
16689	6866	115
12939	6866	115
1323	6866	115
11165	6866	115
14169	6866	115
6362	6866	115
14508	6866	115
11169	6866	115
1902	6866	115
13309	6866	115
3211	6866	115
12330	6866	115
2683	6866	115
6866	11760	180
8675	6866	115
10258	6866	115
8460	6866	115
403	6866	115
6499	6866	115
15200	6866	115
4830	6866	115
1089	6866	115
17174	6866	115
329	6866	115
17128	6866	115
15019	6866	115
10879	6866	115
10387	6866	115
17633	6866	115
2267	6866	115
17286	6866	115
4608	6866	115
5063	6866	115
12113	6866	115
14250	6866	115
626	6866	115
10593	6866	115
9211	6866	115
1816	6866	115
13276	6866	115
13606	6866	115
5326	6866	115
10039	6866	115
14620	6866	115
11879	6866	115
1752	6866	115
8005	6866	115
17379	6866	115
6866	13289	231
9391	6866	115
760	6866	115
4503	6866	115
1785	6866	115
3083	6866	115
14781	6866	115
14286	6866	115
2630	6866	115
12610	6866	115
5717	6866	115
7588	6866	115
4382	6866	115
9914	6866	115
13135	6866	115
10859	6866	115
16074	6866	115
13608	6866	115
